Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"MNA3.KTPRA.F.F14","406854.13",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений температуры температура заднего упорного подшипника насоса т.2. Есть параметр защиты",
"MNA3.KTPRA.F.F15","406854.14",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника ЭД в нестац. режиме (вертикальная). Есть параметр защиты",
"MNA3.KTPRA.F.F16","406854.15",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника ЭД в нестац. режиме (горизонтальная). Есть параметр защиты",
"MNA3.KTPRA.F.F17","406855.0",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД в нестац. режиме (вертикальная). Есть параметр защиты",
"MNA3.KTPRA.F.F18","406855.1",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД в нестац. режиме (горизонтальная). Есть параметр защиты",
"MNA3.KTPRA.F.F19","406855.2",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД в нестац. режиме (осевая). Есть параметр защиты",
"MNA3.KTPRA.F.F2","406854.1",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений температуры корпуса насоса (нефти/нефтепродукта на выходе из насоса). Есть параметр защиты",
"MNA3.KTPRA.F.F20","406855.3",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса в нестац. режиме (вертикальная). Есть параметр защиты",
"MNA3.KTPRA.F.F21","406855.4",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса в нестац. режиме (горизонтальная). Есть параметр защиты",
"MNA3.KTPRA.F.F22","406855.5",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в нестац. режиме (вертикальная). Есть параметр защиты",
"MNA3.KTPRA.F.F23","406855.6",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в нестац. режиме (горизонтальная). Есть параметр защиты",
"MNA3.KTPRA.F.F24","406855.7",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в нестац. режиме (осевая). Есть параметр защиты",
"MNA3.KTPRA.F.F25","406855.8",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника ЭД в стац. режиме  (вертикальная). Порог 1. Есть параметр защиты",
"MNA3.KTPRA.F.F26","406855.9",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника ЭД в стац. режиме  (горизонтальная). Порог 1. Есть параметр защиты",
"MNA3.KTPRA.F.F27","406855.10",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД в стац. режиме  (вертикальная). Порог 1. Есть параметр защиты",
"MNA3.KTPRA.F.F28","406855.11",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД в стац. режиме  (горизонтальная). Порог 1. Есть параметр защиты",
"MNA3.KTPRA.F.F29","406855.12",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД в стац. режиме  (осевая). Порог 1. Есть параметр защиты",
"MNA3.KTPRA.F.F3","406854.2",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная температура переднего подшипника ЭД. Есть параметр защиты",
"MNA3.KTPRA.F.F30","406855.13",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса в стац. режиме в рабочем интервале подач  (вертикальная). Порог 1. Есть параметр защиты",
"MNA3.KTPRA.F.F31","406855.14",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса в стац. режиме в рабочем интервале подач  (горизонтальная). Порог 1. Есть параметр защиты",
"MNA3.KTPRA.F.F32","406855.15",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в стац. режиме в рабочем интервале подач  (вертикальная). Порог 1. Есть параметр защиты",
"MNA3.KTPRA.F.F33","406856.0",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в стац. режиме в рабочем интервале подач  (горизонтальная). Порог 1. Есть параметр защиты",
"MNA3.KTPRA.F.F34","406856.1",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в стац. режиме в рабочем интервале подач  (осевая). Порог 1. Есть параметр защиты",
"MNA3.KTPRA.F.F35","406856.2",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса в стац. режиме вне рабочего интервала подач  (вертикальная). Порог 1. Есть параметр защиты",
"MNA3.KTPRA.F.F36","406856.3",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса в стац. режиме вне рабочего интервала подач (горизонтальная). Порог 1. Есть параметр защиты",
"MNA3.KTPRA.F.F37","406856.4",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в стац. режиме вне рабочего интервала подач (вертикальная). Порог 1. Есть параметр защиты",
"MNA3.KTPRA.F.F38","406856.5",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в стац. режиме вне рабочего интервала подач (горизонтальная). Порог 1. Есть параметр защиты",
"MNA3.KTPRA.F.F39","406856.6",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в стац. режиме вне рабочего интервала подач (осевая). Порог 1. Есть параметр защиты",
"MNA3.KTPRA.F.F4","406854.3",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная температура заднего подшипника ЭД. Есть параметр защиты",
"MNA3.KTPRA.F.F40","406856.7",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника ЭД (вертикальная). Порог 2. Есть параметр защиты",
"MNA3.KTPRA.F.F41","406856.8",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника ЭД (горизонтальная). Порог 2. Есть параметр защиты",
"MNA3.KTPRA.F.F42","406856.9",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД (вертикальная). Порог 2. Есть параметр защиты",
"MNA3.KTPRA.F.F43","406856.10",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД (горизонтальная). Порог 2. Есть параметр защиты",
"MNA3.KTPRA.F.F44","406856.11",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД (осевая). Порог 2. Есть параметр защиты",
"MNA3.KTPRA.F.F45","406856.12",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса (вертикальная). Порог 2. Есть параметр защиты",
"MNA3.KTPRA.F.F46","406856.13",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса (горизонтальная). Порог 2. Есть параметр защиты",
"MNA3.KTPRA.F.F47","406856.14",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса (вертикальная). Порог 2. Есть параметр защиты",
"MNA3.KTPRA.F.F48","406856.15",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса (горизонтальная). Порог 2. Есть параметр защиты",
"MNA3.KTPRA.F.F49","406857.0",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса (осевая). Порог 2. Есть параметр защиты",
"MNA3.KTPRA.F.F5","406854.4",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная температура переднего подшипника насоса. Есть параметр защиты",
"MNA3.KTPRA.F.F50","406857.1",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений вибрации в группе датчиков ЭД. Есть параметр защиты",
"MNA3.KTPRA.F.F51","406857.2",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений вибрации в группе датчиков насоса. Есть параметр защиты",
"MNA3.KTPRA.F.F52","406857.3",Boolean,1,RO,300,,,,,,,,,,"Аварийное минимальное давление масла принудительной системы смазки перед подшипниками насоса. Есть параметр защиты",
"MNA3.KTPRA.F.F53","406857.4",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений давления масла принудительной системы смазки перед подшипниками насоса. Есть параметр защиты",
"MNA3.KTPRA.F.F54","406857.5",Boolean,1,RO,300,,,,,,,,,,"Электрическая защита ЭД. Есть параметр защиты",
"MNA3.KTPRA.F.F55","406857.6",Boolean,1,RO,300,,,,,,,,,,"Закрытие агрегатных задвижек работающего агрегата. Есть параметр защиты",
"MNA3.KTPRA.F.F56","406857.7",Boolean,1,RO,300,,,,,,,,,,"Невыполнение программы пуска агрегата МНА. Есть параметр защиты",
"MNA3.KTPRA.F.F57","406857.8",Boolean,1,RO,300,,,,,,,,,,"Невыполнение команды остановки МНА. Есть параметр защиты",
"MNA3.KTPRA.F.F58","406857.9",Boolean,1,RO,300,,,,,,,,,,"Невыполнение команды отключения ВВ МНА. Есть параметр защиты",
"MNA3.KTPRA.F.F59","406857.10",Boolean,1,RO,300,,,,,,,,,,"Неисправность цепей отключения ВВ МНА (в т.ч. отсутствие питания цепей управления). Есть параметр защиты",
"MNA3.KTPRA.F.F6","406854.5",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная температура заднего опорного подшипника насоса. Есть параметр защиты",
"MNA3.KTPRA.F.F60","406857.11",Boolean,1,RO,300,,,,,,,,,,"Несанкционированное отключение МНА. Есть параметр защиты",
"MNA3.KTPRA.F.F61","406857.12",Boolean,1,RO,300,,,,,,,,,,"Несанкционированное включение МНА. Есть параметр защиты",
"MNA3.KTPRA.F.F62","406857.13",Boolean,1,RO,300,,,,,,,,,,"Неисправность цепей контроля МНА. Есть параметр защиты",
"MNA3.KTPRA.F.F63","406857.14",Boolean,1,RO,300,,,,,,,,,,"Аварийное отключение агрегата МНА кнопкой Стоп по месту. Есть параметр защиты",
"MNA3.KTPRA.F.F64","406857.15",Boolean,1,RO,300,,,,,,,,,,"Аварийное отключение агрегата МНА кнопкой Стоп с БРУ. Есть параметр защиты",
"MNA3.KTPRA.F.F7","406854.6",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная температура заднего упорного подшипника насоса т.1. Есть параметр защиты",
"MNA3.KTPRA.F.F8","406854.7",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная температура заднего упорного подшипника насоса т.2. Есть параметр защиты",
"MNA3.KTPRA.F.F9","406854.8",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений температуры температура переднего подшипника ЭД. Есть параметр защиты",
"MNA3.KTPRA.M.Mask1","407513.0",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная температура корпуса насоса (нефти/нефтепродукта на выходе из насоса). Маска",
"MNA3.KTPRA.M.Mask10","407513.9",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений температуры температура заднего подшипника ЭД. Маска",
"MNA3.KTPRA.M.Mask11","407513.10",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений температуры температура переднего подшипника насоса. Маска",
"MNA3.KTPRA.M.Mask12","407513.11",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений температуры температура заднего подшипника насоса. Маска",
"MNA3.KTPRA.M.Mask13","407513.12",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений температуры температура заднего упорного подшипника насоса т.1. Маска",
"MNA3.KTPRA.M.Mask14","407513.13",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений температуры температура заднего упорного подшипника насоса т.2. Маска",
"MNA3.KTPRA.M.Mask15","407513.14",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника ЭД в нестац. режиме (вертикальная). Маска",
"MNA3.KTPRA.M.Mask16","407513.15",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника ЭД в нестац. режиме (горизонтальная). Маска",
"MNA3.KTPRA.M.Mask17","407514.0",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД в нестац. режиме (вертикальная). Маска",
"MNA3.KTPRA.M.Mask18","407514.1",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД в нестац. режиме (горизонтальная). Маска",
"MNA3.KTPRA.M.Mask19","407514.2",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД в нестац. режиме (осевая). Маска",
"MNA3.KTPRA.M.Mask2","407513.1",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений температуры корпуса насоса (нефти/нефтепродукта на выходе из насоса). Маска",
"MNA3.KTPRA.M.Mask20","407514.3",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса в нестац. режиме (вертикальная). Маска",
"MNA3.KTPRA.M.Mask21","407514.4",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса в нестац. режиме (горизонтальная). Маска",
"MNA3.KTPRA.M.Mask22","407514.5",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в нестац. режиме (вертикальная). Маска",
"MNA3.KTPRA.M.Mask23","407514.6",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в нестац. режиме (горизонтальная). Маска",
"MNA3.KTPRA.M.Mask24","407514.7",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в нестац. режиме (осевая). Маска",
"MNA3.KTPRA.M.Mask25","407514.8",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника ЭД в стац. режиме  (вертикальная). Порог 1. Маска",
"MNA3.KTPRA.M.Mask26","407514.9",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника ЭД в стац. режиме  (горизонтальная). Порог 1. Маска",
"MNA3.KTPRA.M.Mask27","407514.10",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД в стац. режиме  (вертикальная). Порог 1. Маска",
"MNA3.KTPRA.M.Mask28","407514.11",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД в стац. режиме  (горизонтальная). Порог 1. Маска",
"MNA3.KTPRA.M.Mask29","407514.12",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД в стац. режиме  (осевая). Порог 1. Маска",
"MNA3.KTPRA.M.Mask3","407513.2",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная температура переднего подшипника ЭД. Маска",
"MNA3.KTPRA.M.Mask30","407514.13",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса в стац. режиме в рабочем интервале подач  (вертикальная). Порог 1. Маска",
"MNA3.KTPRA.M.Mask31","407514.14",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса в стац. режиме в рабочем интервале подач  (горизонтальная). Порог 1. Маска",
"MNA3.KTPRA.M.Mask32","407514.15",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в стац. режиме в рабочем интервале подач  (вертикальная). Порог 1. Маска",
"MNA3.KTPRA.M.Mask33","407515.0",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в стац. режиме в рабочем интервале подач  (горизонтальная). Порог 1. Маска",
"MNA3.KTPRA.M.Mask34","407515.1",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в стац. режиме в рабочем интервале подач  (осевая). Порог 1. Маска",
"MNA3.KTPRA.M.Mask35","407515.2",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса в стац. режиме вне рабочего интервала подач  (вертикальная). Порог 1. Маска",
"MNA3.KTPRA.M.Mask36","407515.3",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса в стац. режиме вне рабочего интервала подач (горизонтальная). Порог 1. Маска",
"MNA3.KTPRA.M.Mask37","407515.4",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в стац. режиме вне рабочего интервала подач (вертикальная). Порог 1. Маска",
"MNA3.KTPRA.M.Mask38","407515.5",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в стац. режиме вне рабочего интервала подач (горизонтальная). Порог 1. Маска",
"MNA3.KTPRA.M.Mask39","407515.6",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в стац. режиме вне рабочего интервала подач (осевая). Порог 1. Маска",
"MNA3.KTPRA.M.Mask4","407513.3",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная температура заднего подшипника ЭД. Маска",
"MNA3.KTPRA.M.Mask40","407515.7",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника ЭД (вертикальная). Порог 2. Маска",
"MNA3.KTPRA.M.Mask41","407515.8",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника ЭД (горизонтальная). Порог 2. Маска",
"MNA3.KTPRA.M.Mask42","407515.9",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД (вертикальная). Порог 2. Маска",
"MNA3.KTPRA.M.Mask43","407515.10",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД (горизонтальная). Порог 2. Маска",
"MNA3.KTPRA.M.Mask44","407515.11",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД (осевая). Порог 2. Маска",
"MNA3.KTPRA.M.Mask45","407515.12",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса (вертикальная). Порог 2. Маска",
"MNA3.KTPRA.M.Mask46","407515.13",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса (горизонтальная). Порог 2. Маска",
"MNA3.KTPRA.M.Mask47","407515.14",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса (вертикальная). Порог 2. Маска",
"MNA3.KTPRA.M.Mask48","407515.15",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса (горизонтальная). Порог 2. Маска",
"MNA3.KTPRA.M.Mask49","407516.0",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса (осевая). Порог 2. Маска",
"MNA3.KTPRA.M.Mask5","407513.4",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная температура переднего подшипника насоса. Маска",
"MNA3.KTPRA.M.Mask50","407516.1",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений вибрации в группе датчиков ЭД. Маска",
"MNA3.KTPRA.M.Mask51","407516.2",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений вибрации в группе датчиков насоса. Маска",
"MNA3.KTPRA.M.Mask52","407516.3",Boolean,1,RO,300,,,,,,,,,,"Аварийное минимальное давление масла принудительной системы смазки перед подшипниками насоса. Маска",
"MNA3.KTPRA.M.Mask53","407516.4",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений давления масла принудительной системы смазки перед подшипниками насоса. Маска",
"MNA3.KTPRA.M.Mask54","407516.5",Boolean,1,RO,300,,,,,,,,,,"Электрическая защита ЭД. Маска",
"MNA3.KTPRA.M.Mask55","407516.6",Boolean,1,RO,300,,,,,,,,,,"Закрытие агрегатных задвижек работающего агрегата. Маска",
"MNA3.KTPRA.M.Mask56","407516.7",Boolean,1,RO,300,,,,,,,,,,"Невыполнение программы пуска агрегата МНА. Маска",
"MNA3.KTPRA.M.Mask57","407516.8",Boolean,1,RO,300,,,,,,,,,,"Невыполнение команды остановки МНА. Маска",
"MNA3.KTPRA.M.Mask58","407516.9",Boolean,1,RO,300,,,,,,,,,,"Невыполнение команды отключения ВВ МНА. Маска",
"MNA3.KTPRA.M.Mask59","407516.10",Boolean,1,RO,300,,,,,,,,,,"Неисправность цепей отключения ВВ МНА (в т.ч. отсутствие питания цепей управления). Маска",
"MNA3.KTPRA.M.Mask6","407513.5",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная температура заднего опорного подшипника насоса. Маска",
"MNA3.KTPRA.M.Mask60","407516.11",Boolean,1,RO,300,,,,,,,,,,"Несанкционированное отключение МНА. Маска",
"MNA3.KTPRA.M.Mask61","407516.12",Boolean,1,RO,300,,,,,,,,,,"Несанкционированное включение МНА. Маска",
"MNA3.KTPRA.M.Mask62","407516.13",Boolean,1,RO,300,,,,,,,,,,"Неисправность цепей контроля МНА. Маска",
"MNA3.KTPRA.M.Mask63","407516.14",Boolean,1,RO,300,,,,,,,,,,"Аварийное отключение агрегата МНА кнопкой Стоп по месту. Маска",
"MNA3.KTPRA.M.Mask64","407516.15",Boolean,1,RO,300,,,,,,,,,,"Аварийное отключение агрегата МНА кнопкой Стоп с БРУ. Маска",
"MNA3.KTPRA.M.Mask7","407513.6",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная температура заднего упорного подшипника насоса т.1. Маска",
"MNA3.KTPRA.M.Mask8","407513.7",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная температура заднего упорного подшипника насоса т.2. Маска",
"MNA3.KTPRA.M.Mask9","407513.8",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений температуры температура переднего подшипника ЭД. Маска",
"MNA3.KTPRA.P.P1","406846.0",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная температура корпуса насоса (нефти/нефтепродукта на выходе из насоса)",
"MNA3.KTPRA.P.P10","406846.9",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений температуры температура заднего подшипника ЭД",
"MNA3.KTPRA.P.P11","406846.10",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений температуры температура переднего подшипника насоса",
"MNA3.KTPRA.P.P12","406846.11",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений температуры температура заднего подшипника насоса",
"MNA3.KTPRA.P.P13","406846.12",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений температуры температура заднего упорного подшипника насоса т.1",
"MNA3.KTPRA.P.P14","406846.13",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений температуры температура заднего упорного подшипника насоса т.2",
"MNA3.KTPRA.P.P15","406846.14",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника ЭД в нестац. режиме (вертикальная)",
"MNA3.KTPRA.P.P16","406846.15",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника ЭД в нестац. режиме (горизонтальная)",
"MNA3.KTPRA.P.P17","406847.0",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД в нестац. режиме (вертикальная)",
"MNA3.KTPRA.P.P18","406847.1",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД в нестац. режиме (горизонтальная)",
"MNA3.KTPRA.P.P19","406847.2",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД в нестац. режиме (осевая)",
"MNA3.KTPRA.P.P2","406846.1",Boolean,1,RO,300,,,,,,,,,,"Недостоверность измерений температуры корпуса насоса (нефти/нефтепродукта на выходе из насоса)",
"MNA3.KTPRA.P.P20","406847.3",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса в нестац. режиме (вертикальная)",
"MNA3.KTPRA.P.P21","406847.4",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса в нестац. режиме (горизонтальная)",
"MNA3.KTPRA.P.P22","406847.5",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в нестац. режиме (вертикальная)",
"MNA3.KTPRA.P.P23","406847.6",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в нестац. режиме (горизонтальная)",
"MNA3.KTPRA.P.P24","406847.7",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в нестац. режиме (осевая)",
"MNA3.KTPRA.P.P25","406847.8",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника ЭД в стац. режиме  (вертикальная). Порог 1",
"MNA3.KTPRA.P.P26","406847.9",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника ЭД в стац. режиме  (горизонтальная). Порог 1",
"MNA3.KTPRA.P.P27","406847.10",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД в стац. режиме  (вертикальная). Порог 1",
"MNA3.KTPRA.P.P28","406847.11",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД в стац. режиме  (горизонтальная). Порог 1",
"MNA3.KTPRA.P.P29","406847.12",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника ЭД в стац. режиме  (осевая). Порог 1",
"MNA3.KTPRA.P.P3","406846.2",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная температура переднего подшипника ЭД",
"MNA3.KTPRA.P.P30","406847.13",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса в стац. режиме в рабочем интервале подач  (вертикальная). Порог 1",
"MNA3.KTPRA.P.P31","406847.14",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса в стац. режиме в рабочем интервале подач  (горизонтальная). Порог 1",
"MNA3.KTPRA.P.P32","406847.15",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в стац. режиме в рабочем интервале подач  (вертикальная). Порог 1",
"MNA3.KTPRA.P.P33","406848.0",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в стац. режиме в рабочем интервале подач  (горизонтальная). Порог 1",
"MNA3.KTPRA.P.P34","406848.1",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в стац. режиме в рабочем интервале подач  (осевая). Порог 1",
"MNA3.KTPRA.P.P35","406848.2",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса в стац. режиме вне рабочего интервала подач  (вертикальная). Порог 1",
"MNA3.KTPRA.P.P36","406848.3",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника насоса в стац. режиме вне рабочего интервала подач (горизонтальная). Порог 1",
"MNA3.KTPRA.P.P37","406848.4",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в стац. режиме вне рабочего интервала подач (вертикальная). Порог 1",
"MNA3.KTPRA.P.P38","406848.5",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в стац. режиме вне рабочего интервала подач (горизонтальная). Порог 1",
"MNA3.KTPRA.P.P39","406848.6",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация заднего подшипника насоса в стац. режиме вне рабочего интервала подач (осевая). Порог 1",
"MNA3.KTPRA.P.P4","406846.3",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная температура заднего подшипника ЭД",
"MNA3.KTPRA.P.P40","406848.7",Boolean,1,RO,300,,,,,,,,,,"Аварийная максимальная вибрация переднего подшипника ЭД (вертикальная). Порог 2",
